p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,1.0,17,1,170017,-29.659375525647896,-35.56603968487625,16.607595930170564,0.5785881294466511,-1.2804427657053822e-16,1476,True,False,False,True,223.18588757514954
0.0,1.0,17,2,170017,-29.65937529358405,-35.56603968487625,16.607596582657738,,,1857,True,False,False,False,223.18588757514954
0.0,1.0,17,3,170017,-29.58676876227083,-35.56603968487625,16.811742256329957,,,2000,False,True,False,False,223.18588757514954
0.0,1.0,17,4,170017,-29.656341935580368,-35.56603968487625,16.61612538718744,,,2000,False,True,False,False,223.18588757514954
0.0,1.0,17,5,170017,-29.47693731063932,-35.56603968487625,17.12055215646121,,,2000,False,True,False,False,223.18588757514954
0.0,1.0,17,6,170017,-29.615387912115242,-35.56603968487625,16.731274624572286,,,2000,False,True,False,False,223.18588757514954
0.0,1.0,17,7,170017,-29.65296473030576,-35.56603968487625,16.625620977094357,,,2000,False,True,False,False,223.18588757514954
0.0,0.0,16,0,170016,-43.55725925500415,-43.56603968487643,0.020154298935116676,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,1,170016,-43.55996848404308,-43.56603968487643,0.013935627101433192,0.9996956393919909,-7.896786655647075e-16,2000,False,True,False,True,230.41859412193298
0.0,0.0,16,2,170016,-43.49107190771993,-43.56603968487643,0.17207847603032467,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,3,170016,-43.53651352385327,-43.56603968487643,0.06777334188906331,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,4,170016,-43.556720656770196,-43.56603968487643,0.0213905789317555,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,5,170016,-43.4289764570238,-43.56603968487643,0.31461025340848003,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,6,170016,-43.51399853283775,-43.56603968487643,0.1194534835277706,,,2000,False,True,False,False,230.41859412193298
0.0,0.0,16,7,170016,-43.38726456946714,-43.56603968487643,0.41035429592042444,,,2000,False,True,False,False,230.41859412193298
0.0,2.0,18,0,170018,-20.53536439362857,-27.566039684876344,25.50484353798939,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,1,170018,-20.521155994359237,-27.566039684876344,25.55638666653363,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,2,170018,-20.55773792459844,-27.566039684876344,25.423680152803712,0.6978701304985253,-1.2281300108829584e-16,2000,False,True,False,True,230.40369582176208
0.0,2.0,18,3,170018,-20.494897952271835,-27.566039684876344,25.65164170638547,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,4,170018,-20.445680989121026,-27.566039684876344,25.83018372298791,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,5,170018,-20.540197817267018,-27.566039684876344,25.4873095588843,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,6,170018,-20.476919638385002,-27.566039684876344,25.716860773369167,,,2000,False,True,False,False,230.40369582176208
0.0,2.0,18,7,170018,-20.492583132076827,-27.566039684876344,25.660039068579927,,,2000,False,True,False,False,230.40369582176208
0.0,12.0,28,0,170028,1.0000000200135561,0.9999999999999709,2.0013585233514293e-06,0.9999999997722513,2.4806545706468337e-16,272,True,False,False,True,79.01190876960754
0.0,12.0,28,1,170028,1.0000000820528996,0.9999999999999709,8.205292867380604e-06,,,414,True,False,False,False,79.01190876960754
0.0,12.0,28,2,170028,1.0000000337938282,0.9999999999999709,3.3793857268095016e-06,,,386,True,False,False,False,79.01190876960754
0.0,12.0,28,3,170028,1.0000003057564215,0.9999999999999709,3.0575645060261e-05,,,1085,True,False,False,False,79.01190876960754
0.0,12.0,28,4,170028,1.0000000477061546,0.9999999999999709,4.7706183670116754e-06,,,502,True,False,False,False,79.01190876960754
0.0,12.0,28,5,170028,1.0000005379180725,0.9999999999999709,5.379181016174229e-05,,,605,True,False,False,False,79.01190876960754
